TIMESTAMP,UserID,Location_Type,Location_Inside_or_Outside,Number_of_People_Present,Time_Spent_on_Location,Wearing_Masks,Staff_Properly_Wearing_PPE,People_Properly_Wearing_PPE,Social_Distancing,Additional_Measures_in_Place,Number_of_People_in_the_Party,All_Members_of_Household,All_Members_of_Support_Bubble,Quality_of_the_Airflow,Temperature_in_Venue,Humidity_in_Venue,Clean_after_Every_Usage,Any_Contact_Between_Members,Physical_Activity,Exposure_Led_to_Contamination,Risk_of_Contamination
10/01/20 17:40,65cce5db-d2d5-4bff-a621-1d6a9bb9008e,15,0,2,2,0,0,0,0,1,1,0,0,1,2,2,3,2,2,0,0
10/01/20 17:42,c73d42a5-49ae-4884-bb94-add602b63e9e,15,0,3,5,1,0,0,1,0,2,0,0,2,1,0,3,2,2,2,1
10/01/20 17:45,6ae573d7-7510-4ea3-b37f-f884ad50d8eb,4,0,0,6,0,0,0,0,1,1,1,0,1,1,0,0,2,2,2,0
10/01/20 17:49,79f86b44-080c-4daf-acd9-6139b9cea65c,9,0,2,8,0,0,0,0,0,2,0,0,1,0,0,1,2,2,2,0
10/01/20 17:51,8a95b13b-eb6e-40a9-b9e6-7f61d6ce37b9,15,0,2,6,0,0,0,0,0,2,1,0,2,1,0,3,2,2,2,0
10/01/20 17:55,12c8de86-c283-4549-835c-23b5c9e34c65,17,0,2,5,0,0,0,0,0,1,1,0,2,1,1,0,2,2,2,1
10/01/20 17:58,68d23608-8af9-497f-bbaa-cac9745cc28f,12,0,2,1,0,0,0,0,0,0,0,0,1,1,1,3,2,2,2,0
10/01/20 18:00,9d27aee2-f83d-4112-9f19-82d24b60acdf,4,0,3,4,0,0,0,0,1,1,1,0,1,1,1,0,2,2,2,0
10/01/20 18:03,bd728c4c-1e46-4dbd-bc5d-bf804a97eb7f,15,0,2,7,0,0,0,0,0,2,1,0,0,1,0,3,2,2,2,1
10/01/20 18:06,cbca7cd6-5b65-4001-a6fe-dee0c3d28e73,2,0,0,7,0,0,0,0,0,1,0,0,2,0,0,3,2,2,2,1
10/01/20 18:09,914ac4f4-48fe-41b3-8d24-5a65a28e8d80,16,0,3,3,0,0,0,0,0,1,1,0,3,2,1,2,2,2,0,1
10/01/20 18:11,9e7c2e53-9ba2-4222-9173-5919edeaf55a,4,0,3,2,0,0,0,0,1,2,1,0,1,0,1,2,2,2,2,0
10/01/20 18:13,5bed5116-2589-492d-b6fd-2b2ebd23f045,15,0,2,3,0,0,0,1,0,3,0,0,3,2,0,3,2,2,2,0
10/01/20 18:17,39b3069c-f93a-4a55-96ab-dcab912eb8b4,6,0,1,6,0,1,0,0,0,1,0,0,2,1,0,3,2,2,2,1
10/01/20 18:21,ca63ce0f-aaeb-40cd-93b0-c3e2526ab195,17,0,2,4,0,0,0,0,0,2,0,0,2,1,0,2,2,2,2,1
10/01/20 18:25,b2f09066-e584-4d8e-978a-da2283ef2008,15,0,3,5,0,0,0,0,0,2,1,0,2,2,1,3,2,2,2,1
10/01/20 18:26,178c2c57-9a7f-43fc-b313-75ac013209e2,10,0,1,7,0,0,0,0,0,1,1,0,3,2,0,3,2,2,2,1
10/01/20 18:30,b0e4f572-bd77-4ac5-b71a-f9f8b253e081,9,0,0,4,0,0,0,0,0,0,0,0,2,2,0,2,2,2,2,1
10/01/20 18:33,3a65c267-f44f-46e8-8954-f8572f6dd11c,3,0,3,2,0,0,0,0,1,2,0,0,0,1,1,2,2,2,0,0
10/01/20 18:33,a9e719f8-5210-4a78-b256-9bc10c2839ad,18,0,3,1,0,0,0,1,0,0,1,0,3,1,0,3,2,2,2,0
10/01/20 18:36,e3384c24-4025-470e-bc57-e222cfee6b93,13,0,3,2,0,0,0,0,1,3,1,0,1,1,1,3,2,2,2,1
10/01/20 18:37,c6ff2f86-2d99-45db-9489-d98a66efc6bd,10,0,2,5,0,0,0,0,1,1,0,0,1,0,0,3,2,2,0,1
10/01/20 18:38,0176af0f-2815-4ff6-950b-f20b5d200f09,14,0,3,5,1,0,1,0,0,2,1,0,0,1,0,2,2,2,2,1
10/01/20 18:39,3fc7ca88-c6fa-4d2f-8c78-43bdd7d040d0,17,0,3,1,0,0,0,0,0,2,1,0,3,1,0,2,2,2,2,0
10/01/20 18:40,505c19e4-787a-47ea-9c87-8b8a57770336,10,0,2,6,0,0,0,1,0,2,1,0,0,1,0,3,2,2,1,1
10/01/20 18:44,ab1089e1-132f-45a7-a2e3-59a0318c5d86,11,0,2,2,0,0,0,1,0,0,0,0,0,1,0,3,2,2,2,0
10/01/20 18:48,a1d04227-1674-430c-b065-66576b4ee5ec,2,0,2,6,0,0,1,0,0,2,0,0,1,1,0,3,2,2,2,0
10/01/20 18:49,f2e1cda3-8165-4148-99fa-a31381f8a76e,16,0,2,1,0,0,0,0,0,1,1,0,3,2,1,2,2,2,2,0
10/01/20 18:49,240f5012-d920-4daa-8f52-5724432974e9,3,0,2,2,0,0,0,0,1,0,1,0,0,1,0,1,2,2,2,0
10/01/20 18:51,5763c282-1f42-4c9a-9126-84372130b025,16,0,3,7,0,0,0,0,0,2,0,0,2,1,0,2,2,2,2,1
10/01/20 18:51,45e1502c-6a86-4792-af90-e507faca55b2,15,0,3,0,0,0,0,0,1,2,1,0,1,1,0,3,2,2,2,0
10/01/20 18:53,219ee31b-e9cf-48c9-8280-17051785f8ad,16,1,3,6,0,0,0,0,0,2,1,0,1,2,0,2,0,0,0,0
10/01/20 18:56,69118894-1b02-47ea-babd-782e578bb83e,8,0,2,7,0,0,0,0,1,1,1,0,3,1,2,3,2,2,2,1
10/01/20 18:57,cd7dece7-4013-4a8e-91f3-0408e9e19627,14,0,3,7,1,0,1,0,1,2,0,0,0,1,0,2,2,2,2,1
10/01/20 19:01,5530c65b-0268-42e4-b692-637549d8023e,15,0,3,2,0,0,0,0,0,2,1,0,2,2,1,3,2,2,2,0
10/01/20 19:05,40452412-bdc3-46bb-90bc-9934f500236d,11,0,2,2,0,0,0,0,0,2,0,0,3,1,0,3,2,2,2,1
10/01/20 19:06,81fe0575-cddb-489a-8f4f-514b22b05903,17,0,3,6,0,1,0,0,1,1,1,0,0,1,0,2,2,2,2,0
10/01/20 19:10,ae0677dd-1952-48f8-9356-13bb2eaf097f,9,0,1,6,0,0,0,1,0,0,1,0,1,1,0,2,2,2,2,1
10/01/20 19:13,beab1edd-a07d-4cba-b002-9d80c3ee9f4a,9,0,2,3,0,0,0,1,0,1,1,0,3,1,0,0,2,2,2,1
10/01/20 19:13,9c092140-d598-4f21-b9b1-c519cab49dd2,10,0,1,3,0,0,0,1,0,1,1,0,0,0,0,3,2,2,2,1
10/01/20 19:16,587d5773-4b0a-43f4-ae21-224ad38e3bf9,14,0,3,7,1,0,1,0,0,0,1,0,0,1,1,0,2,2,2,1
10/01/20 19:17,69668206-cf95-4b1d-bb79-f88fed2ad496,15,0,2,5,0,0,0,1,0,1,1,0,0,2,0,3,2,2,2,0
10/01/20 19:19,87f87632-8e6b-4139-ac36-ce6b3fde97d9,3,0,3,6,0,0,1,0,0,2,0,0,1,1,0,0,2,2,2,1
10/01/20 19:20,1a3ba28b-4054-4c92-84d8-d0c897e2e613,12,0,3,2,0,0,0,1,1,1,0,0,3,2,0,3,2,2,0,0
10/01/20 19:24,bf72af3f-0a5b-412c-8e52-bbbc14fb284b,7,0,3,2,0,0,0,1,1,1,1,0,3,1,0,2,2,2,2,1
10/01/20 19:25,09986765-f9f2-46c9-89a3-54722176430e,17,0,2,7,0,0,0,0,0,2,0,0,3,1,1,2,2,2,0,0
10/01/20 19:27,6c22e4c9-6355-4b54-aefa-367c062bf59f,4,0,2,1,0,0,1,0,1,2,1,0,0,2,1,2,2,2,1,1
10/01/20 19:30,2f4afdac-a66e-4c7b-8cb2-3ec8bafd1f76,10,0,2,5,0,0,0,0,0,2,0,0,1,1,0,3,2,2,2,1
10/01/20 19:30,373009e9-e3bc-4f39-a7cf-b3cc50553268,2,0,3,7,0,0,0,0,0,1,0,0,2,1,1,3,2,2,2,1
10/01/20 19:31,5f0e86d9-d056-427f-b9c7-0cc7cfb66205,6,0,2,2,0,0,0,1,0,1,0,0,2,1,1,3,2,2,2,0
10/01/20 19:33,4a76c39a-742e-43ae-a16a-33e3f0273ade,16,0,3,3,0,0,0,0,0,0,0,0,2,2,0,0,2,2,2,1
10/01/20 19:36,65398fbf-4f2a-4a3e-8e88-b5355faeb37d,10,0,3,3,1,0,0,0,1,2,1,0,0,1,0,3,2,2,2,0
10/01/20 19:36,a31c43fd-3e42-40ef-9599-0c9c583eab09,17,0,2,1,0,0,0,0,0,1,0,0,2,1,0,1,2,2,2,1
10/01/20 19:40,1f908847-560d-449e-ac60-7004b4624f27,8,0,3,7,0,0,0,0,1,2,0,0,2,2,0,3,2,2,2,1
10/01/20 19:41,5dd8d885-88c7-4c13-a621-e455b8f8e3a8,18,0,3,1,0,0,0,0,0,2,0,0,3,2,0,3,2,2,2,1
10/01/20 19:42,324a4fc6-7cb6-4b10-958e-28c658530cf1,15,0,2,3,0,0,0,0,0,1,1,0,2,1,1,3,2,2,0,1
10/01/20 19:45,5a64ecb7-aa41-4530-9674-079eda91a2f4,2,0,3,1,0,0,1,1,1,2,1,0,2,2,0,3,2,2,2,0
10/01/20 19:49,408c07ce-a90d-4f68-994e-b51104daa91d,8,0,1,6,0,0,0,0,1,3,1,0,1,2,0,3,2,2,2,0
10/01/20 19:50,30c7b5b1-e1be-4206-a523-e3b5f3519624,15,0,3,2,0,0,0,0,1,2,0,0,1,1,0,3,2,2,0,0
10/01/20 19:50,54b452db-6c41-44c9-bd5e-3af16a2cc509,18,1,2,6,0,0,0,1,0,1,0,0,0,2,0,3,0,0,2,0
10/01/20 19:50,65b6dd15-a36a-482a-84e0-d35b49384752,0,0,3,7,0,0,1,0,1,1,1,0,1,1,0,0,2,2,2,1
10/01/20 19:53,5d8320a5-eafb-46db-ae7d-6a7681d6e484,15,0,2,4,0,0,0,1,0,2,1,0,3,2,0,3,2,2,2,1
10/01/20 19:54,b5e04064-d935-4772-8585-1b7826958535,9,0,3,4,1,0,0,0,0,2,0,0,1,1,0,0,2,2,2,0
10/01/20 19:56,4e300366-7206-4383-b8ee-3a88cc1a2f14,10,0,2,5,0,0,0,0,0,1,1,0,3,2,0,3,2,2,2,1
10/01/20 19:58,734c9363-c827-4b2e-8ac7-ef474e6578be,17,0,1,6,0,0,1,1,0,1,1,0,1,1,1,1,2,2,2,0
10/01/20 20:00,499ddce6-8fe2-4672-b710-d2cd2ebe171b,8,0,2,7,0,0,0,0,0,2,0,0,0,0,1,3,2,2,0,0
10/01/20 20:02,309c72b4-e910-4950-a95e-cd77197d43de,1,0,2,4,0,0,1,0,0,2,0,0,3,2,2,3,2,2,2,1
10/01/20 20:05,65922779-31a1-4dce-90aa-c3101de5b813,15,0,3,5,0,0,0,0,0,1,0,0,0,1,0,3,2,2,2,1
10/01/20 20:09,bcfb63db-ed79-4beb-b80a-aa401ec748fa,14,0,2,7,1,0,1,1,1,2,0,0,1,1,1,0,2,2,0,1
10/01/20 20:11,eeb9cf62-f748-482a-bb91-8ba669bd2c15,15,0,3,7,1,0,0,0,0,1,1,0,1,2,0,3,2,2,2,1
10/01/20 20:11,365b0666-f684-4845-a745-283b57d72ac3,9,0,2,2,0,0,1,0,1,1,0,0,0,1,1,2,2,2,2,0
10/01/20 20:12,784efc6c-e85c-4ba3-98a6-0cb9734f0d96,0,0,3,5,0,0,0,0,0,3,0,0,0,1,1,1,2,2,2,0
10/01/20 20:15,854a4aa4-6237-4fd2-b587-75c2c43781fa,12,0,1,6,0,0,0,0,0,2,0,0,1,1,0,3,2,2,2,1
10/01/20 20:19,84788e48-175c-4bd7-aad5-9a7889cf6024,4,0,0,2,0,0,0,0,0,1,0,0,2,1,0,2,2,2,2,0
10/01/20 20:21,4d316714-a19f-4cfd-b7f6-ce1a03808594,7,0,1,8,0,0,0,0,1,0,0,0,1,2,1,2,2,2,2,0
10/01/20 20:25,88d09e5d-ac02-4153-8807-1e106004cb17,8,0,3,2,0,0,0,0,1,2,1,0,2,1,0,3,2,2,2,0
10/01/20 20:29,ddaf1ed5-e1fc-4c99-9df3-885c9dc15b1d,17,0,2,3,1,0,1,0,0,3,1,0,2,1,0,2,2,2,0,1
10/01/20 20:32,d852cacd-6039-4a06-b5b1-3700a5e00778,6,0,3,6,0,0,1,0,0,1,1,0,3,0,0,3,2,2,0,1
10/01/20 20:32,17f90262-25be-4687-8f88-5dabbcf76299,7,0,3,6,0,0,0,0,0,2,0,0,3,0,0,1,2,2,2,1
10/01/20 20:33,d47600eb-d56e-4261-b00e-1af21c407fcb,8,0,2,5,0,0,0,0,0,3,1,0,1,1,0,3,2,2,2,0
10/01/20 20:37,fa65caa7-19f0-4471-9b45-0a5e43893865,0,0,2,0,0,0,0,0,0,0,1,0,1,2,0,2,2,2,2,0
10/01/20 20:38,305d2cb6-3646-4bb3-9fac-123a49af9a5c,16,0,0,4,0,0,0,0,0,1,1,0,1,1,1,2,2,2,2,0
10/01/20 20:41,d81cf207-63cb-453a-ae1e-362a0af61c19,2,0,1,6,0,0,0,1,0,2,1,0,3,1,1,3,2,2,2,0
10/01/20 20:41,889326fe-3320-49d2-a994-b75dfc877aba,10,0,2,8,0,0,0,0,1,2,1,0,2,1,0,3,2,2,2,1
10/01/20 20:43,ca908552-b905-456a-80d0-2db5bb9f9132,15,0,1,8,0,0,0,0,0,3,0,0,3,2,0,3,2,2,0,1
10/01/20 20:47,1fa4e5e6-999c-4470-b05b-6fda0ac6133d,9,0,2,4,0,0,0,0,0,1,1,0,0,1,1,1,2,2,2,0
10/01/20 20:49,2d10a120-9f5f-46c8-b76a-be2ddd81c4bb,3,0,3,6,0,0,0,0,0,1,1,0,1,0,1,2,2,2,0,0
10/01/20 20:52,519c2a36-3357-4b01-8c0b-da618bb0429c,0,0,2,3,0,0,0,0,1,1,1,0,3,1,0,1,2,2,2,1
10/01/20 20:55,c1662963-dd3f-449d-a142-10346c307981,16,0,3,7,0,0,0,1,0,1,1,0,1,0,1,1,2,2,2,0
10/01/20 20:55,379cedda-3b10-4484-a791-d7b6fb864d62,15,0,2,7,0,0,0,1,0,1,0,1,3,1,0,3,2,2,0,1
10/01/20 20:56,ad1e3c02-e010-4323-8700-ce2fa7704813,2,0,3,6,0,0,0,0,0,1,0,0,1,2,0,3,2,2,2,0
10/01/20 20:56,d0419572-19a7-402a-9d00-733e1e1cb0e6,9,0,0,2,0,0,0,0,0,2,1,0,2,2,1,2,2,2,2,1
10/01/20 20:58,05fe5b2e-d106-4751-8a2e-f96a39c525fa,9,0,3,5,0,0,0,0,0,3,1,0,0,1,0,2,2,2,0,1
10/01/20 21:01,e4bf02a1-6ddc-46f7-b84b-5cd9f1730a36,6,0,3,4,0,0,0,0,1,2,0,0,1,0,2,3,2,2,2,1
10/01/20 21:02,2114bf3a-0c36-4b20-bfe0-d215f8507ad3,8,0,2,4,0,1,0,0,0,2,1,0,2,0,0,3,2,2,1,1
10/01/20 21:02,f3eaa5fe-f7ab-4930-b458-89c66db403f4,15,0,2,2,0,0,0,1,1,2,0,0,3,1,0,3,2,2,2,1
10/01/20 21:02,fcb19dc3-d3c0-4e66-a5cc-64c05709a020,10,0,1,2,0,0,0,0,1,1,1,0,1,1,1,3,2,2,2,0
10/01/20 21:06,5bfaab98-b7e3-454f-ade9-513048a3f4f3,15,0,1,6,0,0,0,0,0,1,1,0,0,1,1,3,2,2,2,0
10/01/20 21:06,aa610136-e7a0-4d0a-bca7-1814f34d00c3,3,0,3,2,0,0,0,0,0,1,0,0,3,1,0,0,2,2,1,1
10/01/20 21:10,70330ef1-9688-418d-9d1d-4d21a2134eb8,9,0,2,3,0,0,0,0,1,3,0,0,3,1,0,2,2,2,2,1
10/01/20 21:12,07d58183-4771-4448-b2b2-e7ad408847c2,12,1,3,7,0,0,0,1,1,1,0,0,1,1,0,3,0,0,2,0
10/01/20 21:13,c54b2cf8-7f7e-4b6c-90e9-3615cbac5a88,14,0,3,4,1,0,1,1,0,1,1,0,2,2,0,2,2,2,2,0
10/01/20 21:13,03add247-46b9-4509-9ce4-caa57bbb61d1,13,0,3,5,0,0,0,1,1,2,1,0,0,1,1,3,2,2,2,1
10/01/20 21:15,75246be4-0aed-41f0-8155-65366d0c83d3,6,0,3,8,0,0,0,0,0,2,1,0,2,1,1,3,2,2,2,1
10/01/20 21:15,d5e0081e-9ef7-4d34-916e-15eaca39f514,7,0,1,3,0,0,0,0,0,1,1,0,3,2,1,2,2,2,2,0
10/01/20 21:17,0ee97ef6-0297-4087-ac80-f4c4f58d6beb,8,0,2,2,0,0,0,0,0,1,1,0,1,1,0,3,2,2,2,1
10/01/20 21:18,96202793-0938-459f-b304-f3a7ba4f0d1a,15,0,1,1,0,0,0,0,1,2,1,1,0,1,0,3,2,2,2,0
10/01/20 21:19,653861d1-3532-467c-9952-8f16e86f4452,5,0,2,7,0,0,1,0,0,2,1,0,2,2,0,3,2,2,2,1
10/01/20 21:19,3446dc1f-a347-4b6c-8f04-835e2f486e53,9,0,2,7,0,0,0,0,0,3,0,0,2,1,1,2,2,2,2,0
10/01/20 21:22,a9b48092-fd88-43e9-9206-459637266b12,15,0,2,6,0,0,0,0,0,2,1,0,0,2,1,3,2,2,2,1
10/01/20 21:26,9ac345c9-99b3-485a-8455-a13097da78a0,15,0,3,1,0,0,1,0,1,1,0,0,2,1,0,3,2,2,2,0
10/01/20 21:30,35f3f67f-e9c8-4654-ba13-4f27ee9fe66e,1,0,3,3,0,0,0,0,1,2,1,0,1,0,0,3,2,2,2,1
10/01/20 21:31,c7e9efdd-fc16-4d00-abb6-68897127df72,8,0,2,2,0,0,0,1,1,2,1,0,1,1,0,3,2,2,2,0
10/01/20 21:34,8de001af-e9c6-48a3-b5e9-392d481d6aae,17,0,3,4,0,0,0,0,1,2,1,0,3,1,0,2,2,2,0,1
10/01/20 21:38,021b3549-2100-4fde-bd65-1581d80b223c,15,0,1,5,0,0,1,1,0,2,1,0,1,2,0,3,2,2,2,0
10/01/20 21:40,021b3549-2100-4fde-bd65-1581d80b223c,1,0,1,7,0,0,0,0,1,2,1,0,3,1,1,3,2,2,2,1
10/01/20 21:43,d7508907-7ad0-4c44-8f8e-fa2b9d8a5efc,2,0,2,5,0,0,0,0,1,1,1,0,2,1,0,3,2,2,0,0
10/01/20 21:45,45c43ab3-5d2c-4759-830d-01d678b96735,15,0,3,4,0,0,0,1,1,2,0,0,1,2,0,3,2,2,2,0
10/01/20 21:49,b3f71b09-7c92-4904-b4ff-ee3e8668e561,2,0,3,7,0,0,0,0,0,1,1,0,1,0,0,3,2,2,2,0
10/01/20 21:50,a6b3ecca-aecc-492d-a47d-6380453da276,0,0,0,1,0,0,0,0,0,2,1,0,2,1,1,2,2,2,2,1
10/01/20 21:51,854a4aa4-6237-4fd2-b587-75c2c43781fa,6,0,2,4,0,0,0,0,0,1,1,0,1,1,1,3,2,2,2,1
10/01/20 21:55,3e59f3aa-b003-4790-bd71-70001c476c40,5,0,1,2,0,0,0,1,0,2,0,0,3,1,1,3,2,2,2,1
10/01/20 21:58,8d373d4d-fe3d-4583-93a6-3fd35501e1a0,12,0,1,4,0,0,0,1,0,1,1,0,3,1,2,3,2,2,2,1
10/01/20 22:02,bcfb63db-ed79-4beb-b80a-aa401ec748fa,12,0,1,1,0,0,0,0,0,1,0,0,2,2,0,3,2,2,2,0
10/01/20 22:04,e4b614b3-60ef-4d7c-abec-762df1939242,12,0,3,3,0,0,0,0,0,1,1,0,2,1,0,3,2,2,2,0
10/01/20 22:07,4ae44efd-c170-4a4e-905e-87a45fa907ec,14,0,2,1,1,0,1,0,1,1,1,0,1,2,0,1,2,2,0,1
10/01/20 22:11,bc46eb86-8c5b-4d8e-b209-ee954b15b46c,15,0,3,6,0,0,0,0,1,3,1,0,0,1,1,3,2,2,2,1
10/01/20 22:11,cfc6dca7-cd93-4006-92db-7820e27e58cf,1,0,3,2,0,0,0,0,0,2,1,0,2,1,0,3,2,2,2,1
10/01/20 22:11,5ed7451d-67d6-4e2c-a55a-055ff8230406,8,0,2,7,0,0,0,0,0,1,1,0,2,1,1,3,2,2,2,1
10/01/20 22:13,a5f180c5-c134-4fc7-9497-066a2c4c515e,16,0,2,6,0,0,0,0,1,2,1,0,0,0,0,1,2,2,2,0
10/01/20 22:15,f6eadc0f-8ba4-443e-b775-62507418e1f2,4,0,2,5,0,0,0,1,1,0,1,1,3,1,1,2,2,2,2,0
10/01/20 22:16,d99228be-7fff-44b2-a883-fd6af9702323,16,0,0,2,0,1,0,0,0,2,1,0,1,1,0,1,2,2,2,0
10/01/20 22:20,24001d0e-0c39-4ed1-8fd4-676c170b3248,1,0,2,3,0,0,0,0,0,1,1,0,3,2,1,3,2,2,0,1
10/01/20 22:20,c43b9668-9a0c-4e02-abae-9af4500584d0,3,0,2,6,0,0,0,1,0,1,1,0,2,1,0,1,2,2,2,0
10/01/20 22:24,e4d08fa3-65b8-401b-93c2-427976f1a42c,12,1,2,3,0,0,0,1,0,1,1,0,1,2,1,3,0,0,2,0
10/01/20 22:25,e2566e74-a998-47e6-8db4-dd056707851a,16,0,0,6,0,0,0,0,0,3,1,0,0,1,0,2,2,2,2,0
10/01/20 22:27,bc1992e4-1f99-4db2-b93d-a4063c12350b,14,1,2,6,1,0,1,0,1,2,1,0,2,1,0,2,0,0,2,0
10/01/20 22:29,5e20d2f9-5a4a-48c2-8386-ca5ac4ad77c3,15,0,3,1,0,0,0,1,0,2,1,0,2,2,1,3,2,2,0,1
10/01/20 22:30,a5f180c5-c134-4fc7-9497-066a2c4c515e,2,0,1,1,0,0,0,0,0,0,0,0,3,2,0,3,2,2,0,0
10/01/20 22:32,ea514951-3c4c-486a-b547-b656aaa62c67,11,0,3,2,0,0,0,0,0,1,1,0,3,1,0,3,2,2,2,0
10/01/20 22:32,a6402b67-11c0-4904-8f21-8091c428cccb,17,0,3,2,0,0,0,0,0,2,0,0,2,1,0,2,2,2,2,0
10/01/20 22:32,29c7254b-15d9-4103-a00a-2c7484c6991d,15,0,3,2,0,0,0,0,0,1,1,0,2,2,1,3,2,2,2,0
10/01/20 22:32,139f0ded-fd56-417d-9987-953a65680bc8,18,0,2,1,0,0,1,0,0,2,0,0,0,1,1,3,2,2,0,0
10/01/20 22:35,4c3c53e2-4e98-4b0f-a721-2dcb1e240b32,14,0,3,6,1,0,1,0,0,2,1,0,1,1,0,1,2,2,2,1
10/01/20 22:35,12ddeb47-3f05-4ad9-a64c-98534c54589b,16,0,3,4,0,0,0,0,1,2,1,0,1,1,0,0,2,2,2,0
10/01/20 22:37,5456346d-0620-4ab4-9fb2-7c676e4a7a81,16,0,3,3,0,0,0,1,0,2,1,0,2,1,1,2,2,2,2,0
10/01/20 22:38,f4d43845-51cb-448c-ae1e-7e3e15e8c775,2,0,2,7,0,1,0,0,0,2,1,0,0,1,0,3,2,2,2,0
10/01/20 22:41,8de001af-e9c6-48a3-b5e9-392d481d6aae,2,0,3,8,0,0,0,1,0,0,1,0,2,0,2,3,2,2,2,1
10/01/20 22:44,1c71e2b5-9324-409f-8166-6cb3081b3a64,15,0,2,1,0,0,1,0,0,2,1,0,1,0,0,3,2,2,2,0
10/01/20 22:48,88cde7ec-1a74-4dd7-a237-39682765d707,7,0,2,6,0,0,1,0,0,0,1,0,2,0,0,2,2,2,0,0
10/01/20 22:49,9ba266cb-30f6-4394-b4d8-78aa470ef26e,3,0,3,5,0,0,0,0,0,1,1,0,3,1,1,2,2,2,2,0
10/01/20 22:50,473a5758-dff2-4107-930b-f3db500a97bb,11,0,1,1,0,0,0,1,0,2,1,0,1,1,0,3,2,2,2,0
10/01/20 22:53,6572761b-9e3e-4022-bac2-594e53b7d9ee,2,0,3,6,0,1,0,0,1,2,1,0,0,2,1,3,2,2,2,0
10/01/20 22:53,8b6e52bd-4c69-4a77-a820-7a006b2c2c0a,5,0,3,6,0,0,0,0,0,2,1,0,2,0,0,3,2,2,2,1
10/01/20 22:55,482bc9f7-8a2a-4a6d-81b9-050f40279a8d,2,0,3,3,0,0,1,0,0,2,1,1,2,2,0,3,2,2,2,1
10/01/20 22:58,c55edb4a-88d8-493e-af80-4ecdeeac1481,13,0,3,6,0,0,0,0,1,1,0,0,2,1,1,3,2,2,2,1
10/01/20 22:59,5e5c7898-884b-49a0-a093-430f15a6d1ca,18,1,1,1,0,0,0,1,1,1,1,0,2,1,0,3,0,0,2,0
10/01/20 22:59,0a5b9803-0b1a-495d-a7b2-cac916fc5377,0,0,3,3,0,0,0,0,0,2,1,1,1,1,0,0,2,2,2,1
10/01/20 23:03,d3473be1-2fcb-419a-866d-265b1733693e,17,0,0,2,0,0,0,0,0,3,1,0,3,1,1,2,2,2,2,0
10/01/20 23:05,4ca35d19-d759-4e83-90a3-eabe480083d6,14,0,2,4,1,0,1,0,1,1,0,0,3,1,1,2,2,2,2,1
10/01/20 23:08,37003119-13a3-4d18-8fba-e7cdc501e145,16,0,3,5,0,0,0,0,1,2,1,0,2,0,1,0,2,2,2,0
10/01/20 23:09,e8e5b681-c4d2-4657-bacb-1a8ac8f533c2,8,0,3,3,0,0,1,0,0,1,1,0,1,1,1,3,2,2,2,0
10/01/20 23:13,deae98ed-10d5-4a18-877d-5d4b6f5a0678,8,0,0,6,0,0,0,1,0,0,1,0,3,2,0,3,2,2,2,1
10/01/20 23:17,ba268eca-3d52-420a-917b-d8f13bb8778c,15,0,2,3,0,0,1,0,0,1,1,0,0,1,0,3,2,2,2,0
10/01/20 23:20,29bd14d2-d1c7-4039-a200-cefe7ef8f0df,14,0,3,4,1,0,1,0,0,2,1,0,3,1,0,2,2,2,2,1
10/01/20 23:20,719421c7-c03e-4b65-a9db-4e873f51429e,16,1,3,3,0,0,0,0,0,2,0,0,1,1,0,2,0,0,2,0
10/01/20 23:21,a076fb4d-beb0-49cf-98e2-82e749fe9ac5,7,0,2,2,0,0,0,1,0,3,1,0,1,0,1,2,2,2,2,0
10/01/20 23:24,29bd14d2-d1c7-4039-a200-cefe7ef8f0df,17,0,0,7,0,0,0,1,0,2,1,1,1,2,1,2,2,2,2,0
10/01/20 23:27,3c0d2e80-ba2b-40ce-9b36-45c3691dc941,6,1,1,4,0,0,0,0,0,1,0,0,2,0,0,3,0,0,2,0
10/01/20 23:30,9be724a7-8f29-4378-b6c3-6acddcf8a85b,0,0,1,7,0,0,1,0,0,2,1,0,1,2,0,2,2,2,2,1
10/01/20 23:31,770a6fe5-8b0d-42b0-b610-6aaba762db0a,2,0,2,8,0,0,0,0,0,2,0,0,1,1,1,3,2,2,2,1
10/01/20 23:31,fce3fea7-df6b-4084-a78e-c7b03bc0cd9a,15,0,1,1,0,0,0,0,0,1,1,0,2,2,0,3,2,2,0,0
10/01/20 23:33,b4670bf2-ee43-4945-a1b9-fe4e780f9c66,5,0,2,8,0,0,0,0,0,1,1,0,3,1,1,3,2,2,2,1
10/01/20 23:34,d6778d60-8714-47f1-8af3-660d51787096,7,0,3,3,0,0,0,1,0,1,1,0,1,1,1,0,2,2,2,0
10/01/20 23:38,d4b7b177-3e3b-4767-a7a6-2d13bcbdd697,6,0,3,5,0,0,0,0,0,0,0,1,3,2,0,3,2,2,2,0
10/01/20 23:41,6cc5eb44-ada1-401d-81d0-de9a42cb29c1,16,1,3,5,0,0,0,0,0,0,0,0,3,2,0,2,0,0,2,1
10/01/20 23:45,a139402b-3a6c-4efb-8d4a-34ecc871f5a6,17,0,3,1,0,1,1,0,1,2,1,0,0,1,1,1,2,2,2,0
10/01/20 23:48,97e9f006-3919-49b5-b1d1-d07231dabee3,14,0,2,2,1,0,1,1,0,1,0,1,1,1,1,2,2,2,2,1
